User,Question ID,Question,About gender?,About transgender?,Gender Unclear/Not-Referring,If Gender Unclear,Justify Gender,About sexuality?,Sexuality Unclear/Not-Referring,If Sexuality Unclear,Justify Sexuality,Hate speech?,Is the hate speech targeting?,Phase
101,124,"so, no only are you a lie- believing idiot (your mom probably vaccinated you, and made you retarded) but you 're also a homophobe. You 've got not redeeming qualities i see.",,,not-referring,,,homosexual,,,homophobe,1,2,1
101,140,black male: fuck white people gay fr. white male: shut up slave. black male: wtf is ur problem? white male: i 'm sorry. i shouldn 't have responded so tasteless. black male: my own ignorance is at fault as well. k pop stan: jungkook kung pow 's fucking smile kajkskskdkdjskskajkaj,,,not-referring,,,homosexual,,,gay,1,1,1
101,173,"Hey bitch, take that gun you love so much and stuff it up your drippy STD- pussy and pull the trigger.",women,,,,"bitch, pussy",,not-referring,,,1,1,1
101,40,like a dike bitch niggas can ‚t fuck wit me,women,,,,"dike, bitch",homosexual,,,dike,1,2,2
101,73,HAHA- Joy Reid steps in shit as she gets busted making libtard triggering anti- gay comments because she doesn 't know how to spell 'feud' https:// www.infowars.com/ busted- joy- reid- misspelling- suggests- she- did- write- homophobic- blog- posts/,men,,,,she,homosexual,,,"gay, homophobic",1,1,2
101,89,glad they found that white bitch amber guyer guilty but i am not too sure about the sentencing they might give her fuckin probation or some done shit,women,,,,"her, bitch",,unclear,,,1,1,2
101,170,i just overheard my girlfriend telling her sister that she taking her retarded boyfriend to the pub tonight i can not believe she cheating on me,women,,,,"her sister, she",heterosexual,,,boyfriend,1,1,2
101,241,"makes sense, I 'm glad you added that if i said black pride it would be equally as racist because that means your point is valid, honestly a 10/ 10 reply. upvoted.",,,not-referring,,,homosexual,,,pride,2,2,2
101,41,,men,,,,his,,not-referring,,,1,2,2
101,58,fucking ulgly ass bitch ass stinky ass bitch ass nigger slave nigger teacher faggot peace of shit suck a dick,"men, women",,,,faggot,homosexual,,,"faggot, dick",1,1,2
101,138,@steinbacherika the new and the old defense minister of germany hand in hand. @searchforbreezy @sheila45005286 @tinawil59714869 #lgbtq #climatechange,,,not-referring,,,homosexual,,,LGBTQ,2,2,2
101,155,"shorty speaking facts yall mfs just ignorant asl sex is ment for marriage, for your life long partner, condoms probably been around for 100 years or a lil more that shit not natural",women,,,,shorty,,not-referring,,,2,2,2
101,189,suck my balls u rapist,,,not-referring,,,,not-referring,,,1,2,2
101,44,questioning my masculinity will not get you nowhere niggers,men,,,,masculinity,,unclear,Questioning masculinity is often related to homosexuality.,,1,2,2
101,108,"saw a rss bloke asking sadhvi to keep her mouth shut! had she broken down &opened her mouth under karkare 's third degree torture and parroted the fake narrative of sangh terror, the entire org would have gone six feet below. without a trace.",men,,,,bloke,,not-referring,,,3,2,2
101,124,"so, no only are you a lie- believing idiot (your mom probably vaccinated you, and made you retarded) but you 're also a homophobe. You 've got not redeeming qualities i see.",women,,,,mom,homosexual,,,homophobe,1,1,2
101,140,black male: fuck white people gay fr. white male: shut up slave. black male: wtf is ur problem? white male: i 'm sorry. i shouldn 't have responded so tasteless. black male: my own ignorance is at fault as well. k pop stan: jungkook kung pow 's fucking smile kajkskskdkdjskskajkaj,men,,,,male,homosexual,,,gay,1,1,2
101,173,"Hey bitch, take that gun you love so much and stuff it up your drippy STD- pussy and pull the trigger.",women,,,,"bitch, pussy",,not-referring,,,1,1,2
94,197,"masturbate, have premarital sex, it 's pretty easy to sin without being a complete toolbag.",,,not-referring,,,,unclear,It mentions sex but not one particular sexuality,,2,2,1
94,28,"bitch cunt fuck, what a load of fucking bullshit",,,not-referring,,,,not-referring,,,2,2,1
94,95,I caught my dog eating her own shit. Reminded me of every liberal I 've ever met.,,,not-referring,,,,not-referring,,,2,2,1
94,225,you all tongue be looking nasty as shit have the nerve to stick that white ass shit out bitch disgusting,,,not-referring,,,,not-referring,,,3,2,1
94,139,,"men, women",,,,"hermaphrodite, female and male",,not-referring,,,1,1,1
94,182,"niggas like that, deserve to be shot the fuck up!! she don 't want your ass get the fuck gone nigga, to much pussy in this world bruh .. url",women,,,,pussy,,not-referring,,,1,1,1
94,199,Judge refuses to toss lawsuit accusing Harvey Weinstein of sex trafficking,,,not-referring,,,,not-referring,,,2,2,1
94,76,"the kebabs are a bunch of homosexual rapist deviants, so they 'll keep it alive as a sex slave.",,,not-referring,,,homosexual,,,homosexual,1,1,1
94,238,i find when i tell liberals about what is happening in europe with refugees and islamic invasion and how women girls m as well as young boys gays lgbt and everyone native in that country are being assaulted raped and abused it is very effective at turning liberals red trump pizzagate,,,unclear,it mentions women but the text is not solely about them,,,not-referring,,,3,3,1
94,13,nigga u dumber then dummer that beat hard nahh bitch,,,not-referring,,,,not-referring,,,1,2,1
94,147,"pakistani mentality: ""my wife wore clothes that i didn 't like, so i beat her up, cut her hair and then poured acid on her face. you would have done the same thing."" reporter: no, i wouldn 't have done the same thing. url",women,,,,my wife,,not-referring,,,1,1,1
94,163,fuck off you nigger loving whore your mom need a slap upside the head for boring such a chicken shit pansy,women,,,,whore,,not-referring,,,1,1,1
94,114,@walshfreedom @tuckercarlson when have we not done that kid? this somilian gal and her brusband are doing quite nicely. paying little in taxes and mama 's in the congress. ever consider you are the white supremacist?,women,,,,somilian gal,,not-referring,,,3,3,1
94,96,"@2020mncongress @ilhanmn @realdonaldtrump @ilhan is so shallow, low iq, you will rip her like rag doll! she has no ability to think on her feet, take her outside the norm and she 'll beg to go back to somalia!",women,,,,rip her like a rag doll,,not-referring,,,3,3,1
94,80,"ok, racist crackhead bitch... just go add coconut oil to your ugly ass hair, do your daily crack, and deactivate your account... do the world a favor hun. url",women,,,,crackhead bitch,,not-referring,,,1,1,1
94,197,"masturbate, have premarital sex, it 's pretty easy to sin without being a complete toolbag.",,,not-referring,,,"heterosexual, homosexual, bisexual",,,"masturbate, premarital sex",2,2,2
94,28,"bitch cunt fuck, what a load of fucking bullshit",women,,,,bitch,,not-referring,,,1,2,2
94,95,I caught my dog eating her own shit. Reminded me of every liberal I 've ever met.,,,not-referring,,,,not-referring,,,2,2,2
94,225,you all tongue be looking nasty as shit have the nerve to stick that white ass shit out bitch disgusting,,,not-referring,,,,not-referring,,,2,2,2
94,139,,"men, women",,,,hermaphrodite,,not-referring,,,1,1,2
94,182,"niggas like that, deserve to be shot the fuck up!! she don 't want your ass get the fuck gone nigga, to much pussy in this world bruh .. url",women,,,,"pussy, she",,not-referring,,,1,1,2
94,199,Judge refuses to toss lawsuit accusing Harvey Weinstein of sex trafficking,,,not-referring,,,,not-referring,,,3,2,2
94,76,"the kebabs are a bunch of homosexual rapist deviants, so they 'll keep it alive as a sex slave.",,,not-referring,,,homosexual,,,"homosexual, sex slave, rapist",1,1,2
94,238,i find when i tell liberals about what is happening in europe with refugees and islamic invasion and how women girls m as well as young boys gays lgbt and everyone native in that country are being assaulted raped and abused it is very effective at turning liberals red trump pizzagate,"men, women",,,,"girls, boys",homosexual,,,"lgbt, gays",1,1,2
94,13,nigga u dumber then dummer that beat hard nahh bitch,,,not-referring,,,,not-referring,,,2,2,2
94,147,"pakistani mentality: ""my wife wore clothes that i didn 't like, so i beat her up, cut her hair and then poured acid on her face. you would have done the same thing."" reporter: no, i wouldn 't have done the same thing. url",women,,,,"wife, her",,not-referring,,,3,3,2
94,163,fuck off you nigger loving whore your mom need a slap upside the head for boring such a chicken shit pansy,women,,,,whore,,not-referring,,,1,1,2
94,114,@walshfreedom @tuckercarlson when have we not done that kid? this somilian gal and her brusband are doing quite nicely. paying little in taxes and mama 's in the congress. ever consider you are the white supremacist?,women,,,,gal,,not-referring,,,1,1,2
94,96,"@2020mncongress @ilhanmn @realdonaldtrump @ilhan is so shallow, low iq, you will rip her like rag doll! she has no ability to think on her feet, take her outside the norm and she 'll beg to go back to somalia!",women,,,,"her, she",,not-referring,,,3,3,2
94,80,"ok, racist crackhead bitch... just go add coconut oil to your ugly ass hair, do your daily crack, and deactivate your account... do the world a favor hun. url",women,,,,"bitch, hun",,not-referring,,,1,1,2
69,101,Fuck ing she should lose her life more she dead the better we can live but she not just the only one the rest of her gang should all so die to,women,,,,she,,not-referring,,,3,2,1
69,34,blessing okoro joins other nigerians to mock herself by re- enacting her gate scene (video) url url,,,unclear,,,,not-referring,,,2,2,1
69,245,"Swedish female learns that someone is to be deported to Afghanistan, buys a ticket for the same flight, and refuses to sit down (so that the pilot can 't take off) until the would- be deportee is removed from the plane. She succeeds.¬† Surrounding people listen to her and bend to her will, defying proper procedure.¬† Is this the future? https:// www.youtube.com/ watch?v= DHz4ZGgO53U",women,,,,female,,not-referring,,,2,2,1
69,28,"bitch cunt fuck, what a load of fucking bullshit",women,,,,bitch,,not-referring,,,1,2,1
69,120,the cold adapted eurasians of the northern hemisphere will make way for the homo superior as the thin white duke would put it,men,,,,duke,,not-referring,,,3,2,1
69,17,"shut yo bitch ass up nigga, you sound like you know nothing about basketball. and you 're from fuck nasty ass tx, keep that same energy next hurricane bruh.",women,,,,bitch,,not-referring,,,1,2,1
69,51,luis carlos castillo torres be quiet illegal or i will call trump fucking pussy hood rat fag,,,not-referring,,,,not-referring,,,1,2,1
69,172,ya right ivanjerkenoff fuckoffisy bored at fsb da grab putin pussy or ur white trash bitch fuck u,,,not-referring,,,,not-referring,,,1,2,1
69,150,"faggot i told you already to stop liking my posts, you called for my wife to be raped by niggers, you i are enemies, fuck off bitch ass punk motherfucker, i shit on you altright gabfam",women,,,,wife,,unclear,raped,,1,2,1
69,11,"Step in the right direction. If it does nothing but put the fear of God into good old Lois, that 's better than what we have now. If Congress holds her in contempt, she can be arrested as Eric Holder should have been. That would also make me happy.",,,not-referring,,,,not-referring,,,2,2,1
69,186,"this, yes. I 'm also a queer exmo wheelchair user (what are the odds lol) and finding other aspects of yourself to relate to people with is a way better idea than falling in with mormons again tbh.",other,,,,queer,other,,,queer,2,2,1
69,223,Suck more baby dick with your rabi friends,men,,not-referring,,baby dick,,not-referring,,,1,2,1
69,242,"I said i would never fly again since the TSA. There are 2 reasons i wouyld fly today. My mom on her death bed or after killary is tried, convicted and publicly hung.",,,not-referring,,,,not-referring,,,2,2,1
69,159,she was a jewish child murdered in the holocaust for being jewish. stop trying to make her into some figurehead. for fucks sake yall are disgusting,,,not-referring,,,,not-referring,,,2,2,1
